Bucks,Knicks,-4,-12,-17,-25,1,12,,,Bucks,1
Grizzlies,Nets,5,11,10,10,6,16,,,,
Grizzlies,Warriors,1,-19,-44,-50,6,29,,,,
Grizzlies,Kings,-4,10,16,14,6,11,,,,
Grizzlies,Trailblazers,5,-4,-19,-19,6,28,,,,
Grizzlies,Jazz,-2,-13,-20,-10,6,10,,,,
Grizzlies,Clippers,1,0,-4,-2,6,5,,,,
Grizzlies,Warriors,-11,-6,-11,-16,6,29,,,,
Grizzlies,Trailblazers,-1,1,9,1,6,28,,,,
Grizzlies,Timberwolves,-1,6,2,8,6,27,,,,
Grizzlies,Thunder,2,6,-1,8,6,26,,,,
Grizzlies,Rockets,4,14,9,12,6,22,,,,
Grizzlies,Spurs,-5,-14,-13,-10,6,24,,,,
Grizzlies,Mavericks,4,10,22,14,6,15,,,,
Grizzlies,Rockets,4,3,5,9,6,22,,,,
Grizzlies,Hawks,7,5,-3,-15,6,7,,,,
Grizzlies,Seventysixers,8,6,-3,8,6,23,,,,
Grizzlies,Pelicans,-11,-1,6,9,6,19,,,,
Grizzlies,Spurs,1,-9,-17,-20,6,24,,,,
Grizzlies,Suns,4,2,-1,2,6,25,,,,
Grizzlies,Thunder,-3,-12,-35,-37,6,26,,,,
Grizzlies,Pistons,7,-4,-7,1,6,20,,,,
Grizzlies,Hornets,6,-5,-20,-24,6,9,,,,
Grizzlies,Heat,6,8,7,-3,6,8,,,,
Grizzlies,Wizards,4,11,22,17,6,30,,,,
Grizzlies,Bulls,-4,3,-8,-13,6,2,,,,
Grizzlies,Mavericks,1,-6,-9,-9,6,15,,,,
Grizzlies,Pacers,5,1,4,12,6,18,,,,
Grizzlies,Seventysixers,8,6,11,14,6,23,,,,
Grizzlies,Wizards,-7,-11,-16,-9,6,30,,,,
Grizzlies,Hornets,-2,0,0,-6,6,9,,,,
Grizzlies,Lakers,9,13,18,16,6,13,,,,
Grizzlies,Heat,-4,0,7,9,6,8,,,,
Grizzlies,Jazz,-3,-1,3,-5,6,10,,,,
Grizzlies,Trailblazers,2,4,18,13,6,28,,,,
Grizzlies,Thunder,-9,-20,-18,-18,6,26,,,,
Grizzlies,Nuggets,-1,12,1,7,6,17,,,,
Grizzlies,Celtics,-18,-15,-8,3,6,4,,,,
Grizzlies,Rockets,2,-7,-3,-16,6,22,,,,
Grizzlies,Pistons,-3,5,8,2,6,20,,,,
Grizzlies,Knicks,-3,-2,0,8,6,12,,,,
Grizzlies,Pelicans,-2,-2,-4,2,6,19,,,,
Grizzlies,Nuggets,14,7,2,1,6,17,,,,
Grizzlies,Timberwolves,5,-11,-10,-5,6,27,,,,
Grizzlies,Magic,-2,-1,-1,6,6,14,,,,
Grizzlies,Bucks,-4,9,14,20,6,1,,,,
Grizzlies,Kings,14,14,15,4,6,11,,,,
Grizzlies,Pelicans,-5,2,2,15,6,19,,,,
Grizzlies,Knicks,6,10,7,6,6,12,,,,
Grizzlies,Mavericks,5,-2,1,-4,6,15,,,,
Grizzlies,Trailblazers,2,-2,0,-6,6,28,,,,
Grizzlies,Nets,-5,5,26,19,6,16,,,,
Grizzlies,Timberwolves,1,3,-5,5,6,27,,,,
Grizzlies,Raptors,-2,-3,-10,-13,6,21,,,,
Grizzlies,Lakers,10,9,13,9,6,13,,,,
Grizzlies,Lakers,7,17,19,17,6,13,,,,
Grizzlies,Suns,-7,-8,-10,-5,6,25,,,,
Grizzlies,Nuggets,3,1,0,7,6,17,,,,
Grizzlies,Kings,3,16,5,6,6,11,,,,
Grizzlies,Jazz,-9,10,-5,6,6,10,,,,
Grizzlies,Suns,0,6,-11,-9,6,25,,,,
Grizzlies,Cavaliers,8,9,8,3,6,3,,,,
Grizzlies,Celtics,2,3,-16,-20,6,4,,,,
Grizzlies,Pelicans,-4,1,7,7,6,19,,,,
Grizzlies,Hawks,4,-8,-13,-12,6,7,,,,
Grizzlies,Rockets,-12,-24,-41,-49,6,22,,,,
Grizzlies,Timberwolves,-17,-9,-12,-6,6,27,,,,
Grizzlies,Bucks,0,6,5,-10,6,1,,,,
Grizzlies,Clippers,2,0,10,11,6,5,,,,
Grizzlies,Suns,3,-11,-3,6,6,25,,,,
Grizzlies,Lakers,0,-1,-3,-7,6,13,,,,
Grizzlies,Spurs,-14,-13,-4,-6,6,24,,,,
Grizzlies,Spurs,-14,-8,-13,-14,6,24,,,,
Grizzlies,Nuggets,-6,-12,-16,-4,6,17,,,,
Grizzlies,Raptors,-4,8,-2,-4,6,21,,,,
Grizzlies,Magic,1,-11,-12,-12,6,14,,,,
Grizzlies,Bulls,2,10,18,16,6,2,,,,
Grizzlies,Mavericks,3,3,-6,-10,6,15,,,,
Grizzlies,Warriors,-3,-3,8,-1,6,29,,,,
Grizzlies,Clippers,-7,-18,-20,-26,6,5,,,,
Grizzlies,Warriors,-14,-20,-21,-21,6,29,,,,
Grizzlies,Spurs,-9,-11,-30,-32,6,24,,,,
Grizzlies,Spurs,-11,-14,-17,-26,6,24,,,,
Grizzlies,Spurs,-8,-1,1,-9,6,24,,,,
Grizzlies,Spurs,-6,-2,-18,-21,6,24,,,,
Hawks,Pistons,0,-5,-16,-12,7,20,,,,
Hawks,Knicks,10,16,12,11,7,12,,,,
Hawks,Hornets,7,1,7,3,7,9,,,,
Hawks,Hornets,10,7,-6,2,7,9,,,,
Hawks,Heat,1,11,14,6,7,8,,,,
Hawks,Nets,6,-2,2,14,7,16,,,,
Hawks,Pelicans,-2,11,10,6,7,19,,,,
Hawks,Wizards,0,-4,-3,15,7,30,,,,
Hawks,Timberwolves,-11,-30,-9,-10,7,27,,,,
Hawks,Pelicans,-2,-9,1,8,7,19,,,,
Hawks,Celtics,3,0,-11,-13,7,4,,,,
Hawks,Jazz,-3,5,0,-1,7,10,,,,
Hawks,Nets,2,1,-4,-2,7,16,,,,
Hawks,Kings,-3,10,2,6,7,11,,,,
Hawks,Cavaliers,-8,-15,-13,-12,7,3,,,,
Hawks,Celtics,5,9,8,24,7,4,,,,
Hawks,Timberwolves,-4,-2,4,-4,7,27,,,,
Hawks,Grizzlies,-7,-5,3,15,7,6,,,,
Hawks,Spurs,2,-17,-21,-20,7,24,,,,
Hawks,Thunder,10,1,5,6,7,26,,,,
Hawks,Raptors,2,14,9,-10,7,21,,,,
Hawks,Lakers,4,16,6,13,7,13,,,,
Hawks,Mavericks,-1,5,4,3,7,15,,,,
Hawks,Thunder,-7,-11,-8,-13,7,26,,,,
Hawks,Spurs,-9,-22,-24,-25,7,24,,,,
Hawks,Heat,-2,-9,-13,-12,7,8,,,,
Hawks,Seventysixers,9,11,26,21,7,23,,,,
Hawks,Celtics,-6,-1,-2,8,7,4,,,,
Hawks,Magic,-4,10,-1,3,7,14,,,,
Hawks,Trailblazers,9,12,19,9,7,28,,,,
Hawks,Pistons,1,16,15,7,7,20,,,,
Hawks,Knicks,-10,-3,12,19,7,12,,,,
Hawks,Pacers,6,-12,-6,-6,7,18,,,,
Hawks,Rockets,-16,-15,-7,6,7,22,,,,
Hawks,Knicks,-1,-10,-10,-14,7,12,,,,
Hawks,Knicks,-9,-5,-13,-6,7,12,,,,
Hawks,Seventysixers,1,17,21,28,7,23,,,,
Hawks,Bulls,11,13,6,15,7,2,,,,
Hawks,Hornets,-1,-9,-22,-23,7,9,,,,
Hawks,Bucks,6,5,3,-7,7,1,,,,
Hawks,Nets,4,7,16,28,7,16,,,,
Hawks,Magic,7,13,13,17,7,14,,,,
Hawks,Trailblazers,11,5,2,6,7,28,,,,
Hawks,Kings,-7,-3,-9,-3,7,11,,,,
Hawks,Suns,-6,-9,-10,-3,7,25,,,,
Hawks,Nuggets,1,16,14,14,7,17,,,,
Hawks,Clippers,6,2,2,-2,7,5,,,,
Hawks,Pacers,-3,-7,-7,-19,7,18,,,,
Hawks,Heat,-10,-13,-13,-18,7,8,,,,
Hawks,Mavericks,12,7,13,15,7,15,,,,
Hawks,Seventysixers,10,16,26,38,7,23,,,,
Hawks,Pacers,-3,-1,1,6,7,18,,,,
Hawks,Magic,-11,-7,-11,-2,7,14,,,,
Hawks,Magic,12,13,11,-7,7,14,,,,
Hawks,Bulls,-1,5,18,23,7,2,,,,
Hawks,Heat,-3,0,2,-4,7,8,,,,
Hawks,Bucks,-2,-4,-7,-8,7,1,,,,
Hawks,Warriors,-15,-19,-1,-10,7,29,,,,
Hawks,Bulls,5,7,12,15,7,2,,,,
Hawks,Hornets,16,14,11,11,7,9,,,,
Hawks,Warriors,-6,-11,-5,-4,7,29,,,,
Hawks,Lakers,7,18,15,29,7,13,,,,
Hawks,Clippers,-12,-5,1,10,7,5,,,,
Hawks,Jazz,-11,-1,9,7,7,10,,,,
Hawks,Raptors,1,-4,-7,-8,7,21,,,,
Hawks,Grizzlies,-4,8,13,12,7,6,,,,
Hawks,Pacers,13,14,33,29,7,18,,,,
Hawks,Pistons,-2,-1,-1,4,7,20,,,,
Hawks,Nuggets,10,6,11,18,7,17,,,,
Hawks,Rockets,14,-6,-1,12,7,22,,,,
Hawks,Wizards,3,-2,-3,-15,7,30,,,,
Hawks,Wizards,-3,-4,6,21,7,30,,,,
Hawks,Bucks,8,5,4,11,7,1,,,,
Hawks,Pistons,12,14,9,17,7,20,,,,
Hawks,Bulls,-9,7,9,2,7,2,,,,
Hawks,Raptors,-5,-13,-22,-8,7,21,,,,
Hawks,Cavaliers,-9,-14,-6,-2,7,3,,,,
Hawks,Suns,-10,-12,-3,13,7,25,,,,
Hawks,Raptors,8,4,7,8,7,21,,,,
Hawks,Celtics,2,-4,2,11,7,4,,,,
Hawks,Cavaliers,4,-6,-15,-15,7,3,,,,
Hawks,Wizards,0,2,-8,-11,7,30,,,,
Hawks,Celtics,11,17,7,1,7,4,,,,
Hawks,Celtics,17,15,15,17,7,4,,,,
Hawks,Celtics,-17,-12,-1,-8,7,4,,,,
Hawks,Celtics,-3,2,3,-9,7,4,,,,
Hawks,Celtics,-5,8,27,27,7,4,,,,
Hawks,Celtics,3,8,21,12,7,4,,,,
Hawks,Cavaliers,-11,-10,-4,-11,7,3,,,,
Hawks,Cavaliers,-15,-36,-36,-25,7,3,,,,
Hawks,Cavaliers,-3,8,6,-13,7,3,,,,
Hawks,Cavaliers,9,2,-4,-1,7,3,,,,
Heat,Hornets,-4,10,13,10,8,9,,,,
Heat,Cavaliers,-6,-5,-9,-10,8,3,,,,
Heat,Rockets,-5,-19,0,20,8,22,,,,
Heat,Hawks,-1,-11,-14,-6,8,7,,,,
Heat,Timberwolves,7,10,12,12,8,27,,,,
Heat,Pacers,10,0,-3,-3,8,18,,,,
Heat,Raptors,-2,-3,11,20,8,21,,,,
Heat,Lakers,6,1,9,13,8,13,,,,
Heat,Jazz,6,1,0,1,8,10,,,,
Heat,Timberwolves,5,5,7,-12,8,27,,,,
Heat,Kings,4,10,6,7,8,11,,,,
Heat,Seventysixers,-12,-15,-7,5,8,23,,,,
Heat,Knicks,7,22,17,17,8,12,,,,
Heat,Pistons,-6,-17,-21,-23,8,20,,,,
Heat,Knicks,-1,1,11,19,8,12,,,,
Heat,Celtics,-9,-6,-6,-10,8,4,,,,
Heat,Thunder,-5,-1,-2,2,8,26,,,,
Heat,Cavaliers,12,18,19,15,8,3,,,,
Heat,Wizards,-10,-5,-3,-11,8,30,,,,
Heat,Hornets,-10,-20,-26,-18,8,9,,,,
Heat,Pacers,1,1,-9,-13,8,18,,,,
Heat,Grizzlies,-6,-8,-7,3,8,6,,,,
Heat,Hawks,2,9,13,12,8,7,,,,
Heat,Nets,-8,5,6,6,8,16,,,,
Heat,Raptors,-2,5,-4,-14,8,21,,,,
Heat,Trailblazers,-9,-10,-4,7,8,28,,,,
Heat,Pistons,16,-2,3,-1,8,20,,,,
Heat,Pelicans,12,4,11,6,8,19,,,,
Heat,Magic,-4,-12,-7,7,8,14,,,,
Heat,Nets,2,14,-1,-6,8,16,,,,
Heat,Grizzlies,4,0,-7,-9,8,6,,,,
Heat,Mavericks,12,13,19,24,8,15,,,,
Heat,Wizards,1,19,22,22,8,30,,,,
Heat,Pacers,-10,-3,-8,3,8,18,,,,
Heat,Knicks,-1,-8,-12,-8,8,12,,,,
Heat,Suns,1,13,4,8,8,25,,,,
Heat,Jazz,10,4,-4,-15,8,10,,,,
Heat,Warriors,-2,-2,-3,-8,8,29,,,,
Heat,Clippers,8,7,-10,-14,8,5,,,,
Heat,Nuggets,-11,-16,-2,3,8,17,,,,
Heat,Thunder,-6,-2,-17,-25,8,26,,,,
Heat,Bucks,-1,-10,-18,-12,8,1,,,,
Heat,Wizards,-4,-14,-17,-19,8,30,,,,
Heat,Raptors,-11,-16,-13,-20,8,21,,,,
Heat,Bulls,-5,2,-7,5,8,2,,,,
Heat,Nets,-5,-6,4,4,8,16,,,,
Heat,Bucks,5,7,-2,4,8,1,,,,
Heat,Hawks,10,13,13,18,8,7,,,,
Heat,Rockets,0,-5,-7,-13,8,22,,,,
Heat,Mavericks,0,1,9,3,8,15,,,,
Heat,Hornets,-6,0,-6,3,8,9,,,,
Heat,Clippers,4,-1,-8,-7,8,5,,,,
Heat,Spurs,4,-7,-10,-18,8,24,,,,
Heat,Hawks,3,0,-2,4,8,7,,,,
Heat,Wizards,11,15,14,20,8,30,,,,
Heat,Pacers,-10,-3,1,8,8,18,,,,
Heat,Warriors,9,4,3,-6,8,29,,,,
Heat,Celtics,8,3,-2,-12,8,4,,,,
Heat,Knicks,4,5,4,17,8,12,,,,
Heat,Bulls,6,3,13,18,8,2,,,,
Heat,Suns,8,14,16,16,8,25,,,,
Heat,Seventysixers,11,10,7,10,8,23,,,,
Heat,Seventysixers,5,-2,0,5,8,23,,,,
Heat,Bucks,-7,-3,5,-6,8,1,,,,
Heat,Bulls,-8,-4,3,22,8,2,,,,
Heat,Raptors,-4,-7,1,-8,8,21,,,,
Heat,Nuggets,3,2,-1,5,8,17,,,,
Heat,Hornets,3,-2,-9,-3,8,9,,,,
Heat,Cavaliers,12,21,28,21,8,3,,,,
Heat,Pelicans,14,19,13,14,8,19,,,,
Heat,Spurs,-5,-9,-25,-24,8,24,,,,
Heat,Magic,-3,-3,16,11,8,14,,,,
Heat,Nets,0,5,7,11,8,16,,,,
Heat,Lakers,2,7,0,-2,8,13,,,,
Heat,Kings,15,18,16,6,8,11,,,,
Heat,Trailblazers,2,-17,-20,-17,8,28,,,,
Heat,Pistons,6,18,19,18,8,20,,,,
Heat,Bulls,-1,-6,6,8,8,2,,,,
Heat,Magic,8,2,1,-3,8,14,,,,
Heat,Magic,3,7,20,22,8,14,,,,
Heat,Pistons,2,0,2,6,8,20,,,,
Heat,Celtics,22,24,4,-10,8,4,,,,
Heat,Hornets,19,17,23,32,8,9,,,,
Heat,Hornets,0,12,13,12,8,9,,,,
Heat,Hornets,-1,-5,-17,-16,8,9,,,,
Heat,Hornets,7,-9,-8,-4,8,9,,,,
Heat,Hornets,-3,-2,6,-2,8,9,,,,
Heat,Hornets,3,9,5,7,8,9,,,,
Heat,Hornets,11,12,30,33,8,9,,,,
Heat,Raptors,0,-2,5,6,8,21,,,,
Heat,Raptors,-10,-7,2,-4,8,21,,,,
Heat,Raptors,-4,-9,0,-4,8,21,,,,
Heat,Raptors,4,9,-2,7,8,21,,,,
Heat,Raptors,-10,-10,-13,-8,8,21,,,,
Heat,Raptors,1,9,10,12,8,21,,,,
Heat,Raptors,-1,-6,-8,-27,8,21,,,,
Hornets,Heat,4,-10,-13,-10,9,8,,,,
Hornets,Hawks,-7,-1,-7,-3,9,7,,,,
Hornets,Hawks,-10,-7,6,-2,9,7,,,,
Hornets,Bulls,17,22,23,25,9,2,,,,
Hornets,Mavericks,4,1,11,14,9,15,,,,
Hornets,Spurs,-8,-4,-17,-20,9,24,,,,
Hornets,Timberwolves,1,4,5,9,9,27,,,,
Hornets,Knicks,-9,2,-10,2,9,12,,,,
Hornets,Bulls,0,-4,2,-5,9,2,,,,
Hornets,Trailblazers,8,26,23,12,9,28,,,,
Hornets,Knicks,-5,2,-8,-8,9,12,,,,
Hornets,Nets,0,-4,0,5,9,16,,,,
Hornets,Seventysixers,11,21,15,25,9,23,,,,
Hornets,Kings,3,0,-17,5,9,11,,,,
Hornets,Wizards,4,4,-7,14,9,30,,,,
Hornets,Cavaliers,-1,2,4,-5,9,3,,,,
Hornets,Bucks,-6,8,6,5,9,1,,,,
Hornets,Warriors,-9,-9,-21,-17,9,29,,,,
Hornets,Bulls,4,2,-3,6,9,2,,,,
Hornets,Pistons,8,11,18,20,9,20,,,,
Hornets,Heat,10,20,26,18,9,8,,,,
Hornets,Grizzlies,-6,5,20,24,9,6,,,,
Hornets,Celtics,1,4,-4,-5,9,4,,,,
Hornets,Magic,-7,-13,-16,-15,9,14,,,,
Hornets,Raptors,5,12,12,10,9,21,,,,
Hornets,Wizards,-1,-6,-11,-8,9,30,,,,
Hornets,Rockets,1,-1,-9,-7,9,22,,,,
Hornets,Celtics,-8,-7,-12,-13,9,4,,,,
Hornets,Grizzlies,2,0,0,6,9,6,,,,
Hornets,Lakers,5,0,4,10,9,13,,,,
Hornets,Clippers,-7,-9,-6,-5,9,5,,,,
Hornets,Raptors,-1,0,8,-10,9,21,,,,
Hornets,Thunder,-12,-12,-11,-19,9,26,,,,
Hornets,Warriors,-8,-8,-18,-10,9,29,,,,
Hornets,Suns,-2,-8,-1,-9,9,25,,,,
Hornets,Clippers,-9,3,-6,-14,9,5,,,,
Hornets,Nuggets,-10,3,-4,-3,9,17,,,,
Hornets,Hawks,1,9,22,23,9,7,,,,
Hornets,Pelicans,2,-8,-3,-2,9,19,,,,
Hornets,Bucks,10,-4,-13,-13,9,1,,,,
Hornets,Jazz,1,9,9,5,9,10,,,,
Hornets,Thunder,-8,-7,-18,-14,9,26,,,,
Hornets,Magic,-5,-6,-15,4,9,14,,,,
Hornets,Knicks,-2,2,21,13,9,12,,,,
Hornets,Kings,-15,-10,4,1,9,11,,,,
Hornets,Jazz,0,-12,-19,-29,9,10,,,,
Hornets,Trailblazers,4,-5,-14,-18,9,28,,,,
Hornets,Lakers,5,15,23,19,9,13,,,,
Hornets,Cavaliers,0,-9,7,9,9,3,,,,
Hornets,Heat,6,0,6,-3,9,8,,,,
Hornets,Wizards,0,-10,3,4,9,30,,,,
Hornets,Bulls,18,15,22,17,9,2,,,,
Hornets,Pacers,0,17,19,22,9,18,,,,
Hornets,Bucks,3,0,-8,3,9,1,,,,
Hornets,Nets,3,7,13,8,9,16,,,,
Hornets,Cavaliers,1,-11,-12,-11,9,3,,,,
Hornets,Pacers,3,3,7,1,9,18,,,,
Hornets,Hawks,-16,-14,-11,-11,9,7,,,,
Hornets,Suns,17,26,37,34,9,25,,,,
Hornets,Seventysixers,3,8,9,20,9,23,,,,
Hornets,Pacers,1,5,-2,7,9,18,,,,
Hornets,Timberwolves,5,-2,7,5,9,27,,,,
Hornets,Pelicans,11,11,9,9,9,19,,,,
Hornets,Pistons,6,16,7,15,9,20,,,,
Hornets,Rockets,15,5,3,16,9,22,,,,
Hornets,Mavericks,-4,-19,-6,-11,9,15,,,,
Hornets,Magic,-4,18,21,8,9,14,,,,
Hornets,Heat,-3,2,9,3,9,8,,,,
Hornets,Nuggets,-6,-17,-16,-8,9,17,,,,
Hornets,Spurs,-21,-15,-5,3,9,24,,,,
Hornets,Nets,11,10,3,5,9,16,,,,
Hornets,Pistons,-12,-16,-22,-7,9,20,,,,
Hornets,Bucks,12,17,26,24,9,1,,,,
Hornets,Seventysixers,4,16,15,15,9,23,,,,
Hornets,Seventysixers,0,9,15,9,9,23,,,,
Hornets,Cavaliers,-10,-16,-15,-9,9,3,,,,
Hornets,Raptors,-10,-14,-16,-6,9,21,,,,
Hornets,Knicks,5,1,9,14,9,12,,,,
Hornets,Nets,0,7,20,14,9,16,,,,
Hornets,Wizards,-1,-7,-12,-15,9,30,,,,
Hornets,Celtics,-4,22,22,14,9,4,,,,
Hornets,Magic,16,16,7,14,9,14,,,,
Hornets,Heat,-19,-17,-23,-32,9,8,,,,
Hornets,Heat,0,-12,-13,-12,9,8,,,,
Hornets,Heat,1,5,17,16,9,8,,,,
Hornets,Heat,-7,9,8,4,9,8,,,,
Hornets,Heat,3,2,-6,2,9,8,,,,
Hornets,Heat,-3,-9,-5,-7,9,8,,,,
Hornets,Heat,-11,-12,-30,-33,9,8,,,,
Jazz,Pistons,-1,3,-5,-5,10,20,,,,
Jazz,Seventysixers,9,17,21,28,10,23,,,,
Jazz,Pacers,-6,-7,9,21,10,18,,,,
Jazz,Trailblazers,-1,-8,-8,-16,10,28,,,,
Jazz,Nuggets,-5,-2,1,12,10,17,,,,
Jazz,Grizzlies,2,13,20,10,10,6,,,,
Jazz,Cavaliers,-5,-4,0,-4,10,3,,,,
Jazz,Heat,-6,-1,0,-1,10,8,,,,
Jazz,Magic,-18,-12,-17,-9,10,14,,,,
Jazz,Hawks,3,-5,0,1,10,7,,,,
Jazz,Raptors,5,-3,-5,4,10,21,,,,
Jazz,Mavericks,5,-13,-9,-9,10,15,,,,
Jazz,Thunder,-3,-17,-20,-22,10,26,,,,
Jazz,Clippers,-2,0,5,11,10,5,,,,
Jazz,Pelicans,7,9,16,14,10,19,,,,
Jazz,Warriors,-6,-5,-6,-3,10,29,,,,
Jazz,Magic,-4,3,1,-9,10,14,,,,
Jazz,Pacers,8,5,0,3,10,18,,,,
Jazz,Kings,-11,-6,-6,-8,10,11,,,,
Jazz,Knicks,18,25,23,21,10,12,,,,
Jazz,Thunder,-12,-8,-5,-4,10,26,,,,
Jazz,Thunder,5,13,5,-6,10,26,,,,
Jazz,Spurs,-14,-23,-40,-37,10,24,,,,
Jazz,Pelicans,-3,-1,6,-10,10,19,,,,
Jazz,Nuggets,7,4,4,9,10,17,,,,
Jazz,Suns,12,11,18,21,10,25,,,,
Jazz,Warriors,-10,-9,-15,-18,10,29,,,,
Jazz,Clippers,8,5,-2,-5,10,5,,,,
Jazz,Seventysixers,14,13,0,4,10,23,,,,
Jazz,Timberwolves,-6,-7,-10,-14,10,27,,,,
Jazz,Trailblazers,0,18,15,13,10,28,,,,
Jazz,Grizzlies,3,1,-3,5,10,6,,,,
Jazz,Rockets,-7,10,8,-2,10,22,,,,
Jazz,Spurs,-10,-17,-21,-25,10,24,,,,
Jazz,Rockets,3,5,-6,-9,10,22,,,,
Jazz,Heat,-10,-4,4,15,10,8,,,,
Jazz,Lakers,1,13,11,12,10,13,,,,
Jazz,Trailblazers,1,-6,-15,-14,10,28,,,,
Jazz,Kings,-14,-11,-11,-2,10,11,,,,
Jazz,Lakers,14,24,30,27,10,13,,,,
Jazz,Hornets,-1,-9,-9,-5,10,9,,,,
Jazz,Knicks,5,11,8,-7,10,12,,,,
Jazz,Nets,-1,8,28,22,10,16,,,,
Jazz,Pistons,-9,-12,-10,-3,10,20,,,,
Jazz,Hornets,0,12,19,29,10,9,,,,
Jazz,Timberwolves,-2,1,13,13,10,27,,,,
Jazz,Bulls,0,-4,-1,9,10,2,,,,
Jazz,Nuggets,-2,-6,-2,4,10,17,,,,
Jazz,Bucks,-1,-4,1,3,10,1,,,,
Jazz,Suns,19,18,13,9,10,25,,,,
Jazz,Mavericks,-8,-7,-9,2,10,15,,,,
Jazz,Pelicans,2,-2,6,-4,10,19,,,,
Jazz,Wizards,-5,-7,-8,-14,10,30,,,,
Jazz,Celtics,2,5,11,18,10,4,,,,
Jazz,Trailblazers,7,5,2,-4,10,28,,,,
Jazz,Rockets,11,5,-4,3,10,22,,,,
Jazz,Spurs,5,-4,-8,-18,10,24,,,,
Jazz,Nets,2,-5,-9,-2,10,16,,,,
Jazz,Celtics,6,3,1,-5,10,4,,,,
Jazz,Raptors,2,-3,-11,-10,10,21,,,,
Jazz,Grizzlies,9,-10,5,-6,10,6,,,,
Jazz,Pelicans,9,6,14,12,10,19,,,,
Jazz,Hawks,11,1,-9,-7,10,7,,,,
Jazz,Warriors,-2,-11,-18,-21,10,29,,,,
Jazz,Wizards,3,8,20,21,10,30,,,,
Jazz,Kings,18,16,15,9,10,11,,,,
Jazz,Cavaliers,2,4,0,9,10,3,,,,
Jazz,Suns,3,8,17,34,10,25,,,,
Jazz,Bulls,-6,-10,-12,-7,10,2,,,,
Jazz,Bucks,1,1,14,9,10,1,,,,
Jazz,Rockets,-4,-15,-6,2,10,22,,,,
Jazz,Thunder,-3,-11,-21,-22,10,26,,,,
Jazz,Timberwolves,8,1,1,9,10,27,,,,
Jazz,Lakers,18,27,40,48,10,13,,,,
Jazz,Warriors,-5,-2,6,-7,10,29,,,,
Jazz,Timberwolves,1,2,9,13,10,27,,,,
Jazz,Suns,-7,13,10,15,10,25,,,,
Jazz,Spurs,-5,-5,-14,-2,10,24,,,,
Jazz,Clippers,1,5,-4,-3,10,5,,,,
Jazz,Nuggets,4,1,20,16,10,17,,,,
Jazz,Mavericks,-2,-4,-7,-9,10,15,,,,
Jazz,Lakers,2,15,9,-5,10,13,,,,
Kings,Clippers,-8,-10,-11,-7,11,5,,,,
Kings,Lakers,16,24,19,18,11,13,,,,
Kings,Clippers,7,-4,-4,-5,11,5,,,,
Kings,Grizzlies,4,-10,-16,-14,11,6,,,,
Kings,Suns,-10,-9,-12,-21,11,25,,,,
Kings,Rockets,-6,-11,-7,-6,11,22,,,,
Kings,Warriors,-6,-8,-4,-9,11,29,,,,
Kings,Spurs,1,-6,-3,-18,11,24,,,,
Kings,Pistons,13,12,16,9,11,20,,,,
Kings,Nets,-7,-6,3,2,11,16,,,,
Kings,Raptors,-1,2,-3,6,11,21,,,,
Kings,Hawks,3,-10,-2,-6,11,7,,,,
Kings,Heat,-4,-10,-6,-7,11,8,,,,
Kings,Magic,5,6,16,6,11,14,,,,
Kings,Hornets,-3,0,17,-5,11,9,,,,
Kings,Bucks,7,3,4,11,11,1,,,,
Kings,Timberwolves,-1,-6,-7,-10,11,27,,,,
Kings,Warriors,-1,-10,-21,-19,11,29,,,,
Kings,Mavericks,-9,-4,5,14,11,15,,,,
Kings,Celtics,-15,-15,-22,-17,11,4,,,,
